Sourcing Cost,NTM1,NTM2,NTM3,X1,X2,X3,DIRECT,ECOM,RETAIL,WHOLESALE,ExtraLarge,Large,Small,Liquid,Powder
137.7,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
214.29,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
15.5,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
137.04,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
103.32,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
109.54,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
66.76,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
6.77,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
48.79,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
39.51,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
25.82,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
50.04,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
65.1,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
138.96,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
78.75,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
51.86,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
92.46,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
49.74,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
50.34,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
124.53,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
63.88,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
40.74,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
65.48,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
51.35,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
57.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
132.91,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
138.7,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
77.82,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
26.51,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
140.27,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
157.81,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
196.33,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
136.56,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
1.21,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
63.99,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
101.55,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
33.24,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
32.23,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
65.06,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
129.16,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
147.64,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
136.83,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
0.0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
0.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
49.22,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
150.19,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
127.71,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
60.93,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
92.81,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
13.33,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
38.95,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
26.76,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
4.29,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
75.53,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
65.04,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
150.54,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
60.62,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
40.21,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
132.32,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
11.78,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
56.04,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
39.64,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
187.39,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
196.87,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
132.21,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
52.95,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
61.56,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
128.44,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
133.63,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
134.37,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
150.55,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
27.43,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
37.97,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
142.71,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
16.82,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
144.39,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
76.96,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
77.23,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
40.23,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
38.52,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
